pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,fare_amount
40.78,-73.98,40.77,-73.99,6
40.75,-73.97,40.74,-73.98,6
40.77,-73.96,40.79,-73.95,6
40.73,-73.99,40.74,-73.98,6
40.74,-73.99,40.74,-74.01,6
40.77,-73.96,40.76,-73.97,6
40.75,-73.99,40.75,-74,6
40.77,-73.96,40.76,-73.97,6
40.79,-73.98,40.8,-73.97,6
40.74,-73.97,40.76,-73.96,6
40.78,-73.96,40.76,-73.97,6
40.75,-73.98,40.76,-73.97,6
40.77,-73.96,40.76,-73.97,6
40.69,-73.98,40.7,-73.98,6
40.79,-73.98,40.78,-73.96,6
40.75,-73.99,40.74,-73.98,6
40.78,-73.98,40.79,-73.97,6
40.73,-74.01,40.72,-74.01,6
40.77,-74,40.75,-74,6
40.74,-73.98,40.74,-73.99,6
40.74,-74,40.74,-73.99,6
40.72,-73.99,40.73,-73.98,6
40.74,-73.98,40.73,-73.99,6
40.78,-73.98,40.8,-73.97,6
40.73,-74,40.74,-74,6
40.74,-73.99,40.75,-73.98,6
40.74,-74,40.74,-74,6
40.75,-73.98,40.74,-73.99,6
40.73,-73.99,40.73,-73.98,6
40.76,-74,40.76,-74,6
40.73,-73.98,40.72,-73.99,6
40.78,-73.96,40.77,-73.95,6
40.73,-73.98,40.73,-73.99,6
40.74,-73.99,40.75,-73.99,6
40.72,-73.99,40.72,-73.99,6
40.74,-73.99,40.74,-73.98,6
40.74,-73.97,40.73,-73.99,6
40.82,-73.94,40.81,-73.93,6
40.74,-73.99,40.75,-73.98,6
40.74,-74,40.74,-73.99,6
40.79,-73.97,40.78,-73.99,6
40.72,-74,40.73,-73.99,6
40.73,-73.98,40.74,-73.99,6
40.78,-73.96,40.79,-73.97,6
40.73,-74,40.72,-74,6
40.75,-74,40.74,-74,6
40.74,-73.99,40.73,-73.99,6
40.73,-74,40.74,-73.99,6
40.78,-73.96,40.78,-73.95,6
40.73,-73.99,40.74,-73.98,6
40.78,-73.95,40.77,-73.96,6
40.74,-74.01,40.75,-74,6
40.76,-74,40.76,-73.99,6
40.74,-74.01,40.75,-74,6
40.74,-73.99,40.75,-73.99,6
40.74,-73.98,40.75,-73.98,6
40.77,-73.96,40.78,-73.95,6
40.76,-73.97,40.75,-73.97,6
40.78,-73.96,40.79,-73.95,6
40.75,-73.98,40.76,-73.97,6
40.78,-73.98,40.79,-73.97,6
40.76,-73.96,40.78,-73.95,6
40.77,-73.97,40.76,-73.97,6
40.69,-73.93,40.7,-73.93,6
40.74,-74.01,40.73,-74,6
40.74,-73.99,40.75,-73.99,6
40.77,-73.95,40.76,-73.96,6
40.74,-74.01,40.74,-74,6
40.74,-74.01,40.73,-74.01,6
40.73,-73.99,40.73,-74,6
40.75,-73.99,40.74,-74,6
40.77,-73.98,40.76,-73.97,6
40.77,-73.95,40.77,-73.96,6
40.74,-73.99,40.73,-73.99,6
40.75,-73.98,40.75,-73.99,6
40.74,-74,40.74,-74.01,6
40.8,-73.94,40.8,-73.96,6
40.75,-73.97,40.74,-73.98,6
40.72,-74.01,40.72,-73.99,6
40.74,-73.99,40.74,-74.01,6
40.8,-73.97,40.78,-73.98,6
40.74,-73.98,40.75,-73.99,6
40.72,-74,40.73,-74,6
40.72,-74,40.73,-74,6
40.72,-74,40.72,-73.99,6
40.74,-73.99,40.73,-74,6
40.77,-73.96,40.76,-73.97,6
40.76,-73.98,40.75,-73.98,6
40.8,-73.97,40.79,-73.98,6
40.77,-73.96,40.76,-73.97,6
40.77,-73.97,40.76,-73.96,6
40.76,-73.97,40.74,-73.98,6
40.72,-73.99,40.73,-73.99,6
40.78,-73.95,40.77,-73.95,6
40.75,-73.97,40.75,-73.97,6
40.74,-73.99,40.75,-73.99,6
40.76,-73.97,40.75,-73.98,6
40.79,-73.97,40.8,-73.96,6
40.78,-73.97,40.79,-73.97,6
40.77,-73.96,40.78,-73.95,6
40.66,-73.79,40.66,-73.79,6
40.73,-73.99,40.73,-73.99,6
40.72,-73.99,40.73,-73.98,6
40.75,-73.98,40.75,-73.99,6
40.75,-73.98,40.75,-73.97,6
40.77,-74,40.78,-73.99,6
40.79,-73.97,40.79,-73.95,6
40.74,-73.99,40.74,-73.98,6
40.73,-74,40.73,-74,6
40.74,-73.99,40.75,-73.99,6
40.75,-73.99,40.75,-73.98,6
40.74,-73.99,40.73,-74,6
40.78,-73.95,40.77,-73.96,6
40.79,-73.97,40.79,-73.98,6
40.74,-73.99,40.74,-73.99,6
40.74,-73.99,40.73,-74,6
40.77,-73.98,40.77,-73.96,6
40.75,-73.98,40.74,-73.98,6
40.76,-73.96,40.75,-73.97,6
40.75,-73.97,40.75,-73.98,6
40.78,-73.96,40.77,-73.96,6
40.74,-73.99,40.75,-74,6
40.72,-73.99,40.71,-73.98,6
40.73,-73.97,40.72,-73.98,6
40.75,-74,40.73,-74,6
40.74,-73.98,40.75,-73.98,6
40.74,-73.97,40.74,-73.97,6
40.73,-73.99,40.72,-74,6
40.69,-73.97,40.68,-73.98,6
40.77,-73.95,40.78,-73.95,6
40.75,-73.99,40.75,-74,6
40.74,-74,40.75,-74.01,6
0,0,0,0,6
40.75,-73.98,40.75,-73.98,6
40.72,-73.99,40.71,-74,6
40.78,-73.96,40.78,-73.95,6
40.74,-73.98,40.75,-73.97,6
40.79,-73.95,40.78,-73.95,6
40.74,-74,40.74,-74,6
40.8,-73.96,40.78,-73.98,6
40.68,-73.99,40.69,-73.97,6
40.76,-73.99,40.77,-73.98,6
40.78,-73.98,40.77,-73.98,6
40.73,-74.01,40.71,-74.01,6
40.77,-73.96,40.77,-73.95,6
40.69,-73.96,40.68,-73.96,6
40.76,-73.96,40.77,-73.95,6
40.76,-73.98,40.76,-73.96,6
40.75,-73.99,40.75,-73.98,6
40.73,-73.99,40.74,-73.98,6
40.76,-73.97,40.77,-73.96,6
40.78,-73.98,40.79,-73.97,6
40.77,-73.95,40.78,-73.95,6
40.74,-73.99,40.74,-73.98,6
40.76,-73.98,40.75,-73.97,6
40.71,-73.99,40.72,-74.01,6
40.77,-73.96,40.78,-73.95,6
40.79,-73.98,40.78,-73.99,6
40.73,-73.98,40.73,-73.99,6
40.75,-73.99,40.75,-73.97,6
40.77,-73.95,40.78,-73.96,6
40.75,-74,40.73,-74,6
40.73,-74,40.74,-73.99,6
40.78,-73.95,40.77,-73.96,6
40.78,-73.96,40.77,-73.95,6
40.78,-73.95,40.79,-73.94,6
40.78,-73.98,40.77,-73.98,6
40.71,-74.01,40.72,-74,6
40.75,-73.99,40.74,-73.98,6
40.74,-74.01,40.73,-74,6
40.77,-73.96,40.76,-73.96,6
40.79,-73.98,40.78,-73.98,6
40.76,-73.97,40.75,-73.97,6
40.72,-73.99,40.74,-73.98,6
40.72,-73.98,40.73,-73.99,6
40.73,-73.98,40.72,-73.99,6
40.66,-73.79,40.66,-73.79,6
40.73,-73.98,40.73,-73.99,6
40.71,-74.01,40.72,-74.01,6
0,0,0,0,6
40.72,-73.99,40.74,-73.98,6
40.79,-73.95,40.78,-73.95,6
40.73,-73.99,40.72,-73.99,6
40.74,-73.99,40.73,-73.99,6
40.74,-73.98,40.75,-73.99,6
40.73,-74,40.75,-73.99,6
40.74,-74,40.74,-74,6
40.74,-73.99,40.73,-73.99,6
40.78,-73.95,40.77,-73.95,6
40.77,-73.92,40.76,-73.91,6
40.74,-73.98,40.74,-73.98,6
40.74,-73.99,40.74,-74,6
40.74,-73.98,40.73,-73.99,6
40.76,-73.96,40.75,-73.97,6
40.74,-74,40.75,-73.99,6
40.77,-73.91,40.78,-73.9,6
40.77,-73.95,40.77,-73.96,6
40.74,-73.99,40.74,-73.98,6
40.73,-73.99,40.74,-73.99,6
40.75,-73.97,40.76,-73.98,6
40.76,-73.97,40.78,-73.96,8.5
40.75,-73.99,40.75,-73.97,8.5
40.74,-73.98,40.75,-73.97,8.5
40.75,-73.98,40.73,-73.99,8.5
40.72,-73.99,40.77,-73.95,13.5
40.73,-73.95,40.71,-73.96,7
40.74,-73.98,40.75,-73.97,7
40.74,-73.99,40.74,-73.99,7
40.72,-73.99,40.74,-74.01,11
40.72,-74.01,40.75,-73.99,16
40.78,-73.98,40.78,-73.95,12
40.78,-73.95,40.77,-73.96,5.5
40.74,-73.99,40.72,-74,7.5
40.74,-73.99,40.75,-73.98,4.5
40.75,-74,40.75,-73.99,7
40.75,-73.97,40.74,-74,12.5
40.72,-73.98,40.71,-73.94,15
40.74,-73.98,40.75,-73.97,6
40.74,-74,40.75,-73.98,12
40.74,-73.98,40.73,-74,6.5
40.75,-73.99,40.74,-74,9
40.76,-74,40.71,-74.02,12.5
40.72,-74.01,40.73,-73.99,9.5
40.73,-74.01,40.77,-73.99,15.5
40.76,-73.97,40.75,-74,14.5
40.72,-74,40.7,-73.95,15.5
40.79,-73.98,40.79,-73.96,8
40.75,-73.97,40.73,-73.99,11.5
40.76,-73.97,40.75,-74,21
40.75,-73.99,40.76,-74,8.5
0,0,0,0,15.5
40.79,-73.98,40.78,-73.96,6.5
40.73,-74,40.75,-73.98,11
40.73,-73.99,40.77,-73.95,11.5
40.74,-74,40.72,-73.99,9.5
40.79,-73.97,40.79,-73.95,7.5
40.76,-73.98,40.77,-73.95,11.5
40.75,-73.97,40.71,-74.01,15.5
40.78,-73.95,40.77,-73.99,12
40.75,-73.99,40.75,-73.97,11
40.71,-74.01,40.78,-73.95,23.5
40.79,-73.96,40.77,-73.95,10
40.77,-73.99,40.79,-73.97,9.5
40.72,-73.99,40.74,-73.99,7.5
40.74,-73.99,40.75,-73.98,7
40.75,-73.99,40.78,-73.95,15.5
40.75,-74,40.76,-73.97,15
40.77,-73.96,40.76,-73.97,4
40.73,-73.98,40.73,-74,7.5
40.73,-73.99,40.74,-74.01,9
40.75,-74,40.74,-73.99,8
40.76,-73.97,40.78,-73.95,6.5
40.73,-73.99,40.78,-73.95,14
40.76,-73.98,40.78,-73.95,10.5
40.75,-73.99,40.69,-73.96,26
40.79,-73.97,40.77,-73.99,10
40.74,-74.01,40.75,-73.99,10
40.72,-74,40.72,-73.99,6.5
40.71,-73.96,40.73,-73.96,9.5
40.79,-73.98,40.77,-73.96,10
40.78,-73.98,40.79,-73.97,7.5
40.75,-73.99,40.72,-73.99,12
40.73,-73.99,40.73,-73.99,4.5
40.76,-73.98,40.75,-73.99,9
40.79,-73.98,40.77,-73.96,9
40.74,-73.98,40.76,-73.98,11.5
40.73,-73.99,40.75,-73.97,8.5
40.72,-73.99,40.77,-73.95,17.5
40.76,-73.97,40.73,-73.98,10.5
40.73,-74,40.75,-74,8
40.8,-73.97,40.77,-73.96,11.5
40.74,-74.01,40.76,-74,10
40.74,-74,40.73,-74,5
40.72,-74,40.74,-73.98,11
40.8,-73.97,40.85,-73.93,15
40.8,-73.94,40.81,-73.94,4
40.71,-74.01,40.74,-74,12.5
40.74,-74,40.74,-74.01,5.5
40.75,-73.97,40.75,-73.97,16.5
40.81,-73.96,40.81,-73.95,7
40.77,-73.97,40.78,-73.94,9
40.77,-73.98,40.76,-73.97,8.5
40.74,-74,40.76,-73.99,10
40.79,-73.95,40.8,-73.97,7.5
40.8,-73.95,40.79,-73.97,8
40.79,-73.98,40.78,-73.95,10.5
40.79,-73.97,40.79,-73.98,5.5
40.77,-73.99,40.79,-73.97,7.5
40.74,-73.98,40.75,-73.97,7.5
40.78,-73.95,40.75,-73.98,11
40.78,-73.98,40.78,-73.98,4.5
40.74,-73.99,40.73,-74.01,11
40.76,-73.97,40.75,-73.99,10
40.75,-73.99,40.78,-73.98,14.5
40.72,-74,40.72,-73.99,4.5
40.74,-73.99,40.71,-74.01,11
40.74,-73.99,40.73,-73.99,7
40.77,-73.98,40.76,-74,8
40.78,-73.96,40.74,-73.98,17.5
40.73,-73.99,40.74,-73.99,10
40.77,-73.98,40.8,-73.95,13.5
40.78,-73.97,40.76,-73.97,12
40.74,-74,40.81,-73.97,22.5
40.77,-73.97,40.78,-73.95,8
40.76,-73.98,40.79,-73.97,10.5
40.73,-73.99,40.72,-73.99,8
40.75,-73.97,40.73,-73.99,10
40.79,-73.98,40.79,-73.97,5.5
40.78,-73.97,40.79,-73.98,6
40.73,-73.99,40.78,-73.98,19.5
40.73,-73.99,40.72,-74.01,8
40.73,-73.98,40.74,-74.01,9.5
40.77,-73.96,40.73,-73.98,12.5
40.71,-74.01,40.74,-74.01,10.5
40.74,-74,40.74,-73.98,11.5
40.74,-73.98,40.72,-73.98,12.5
40.78,-73.95,40.79,-73.97,6.5
40.73,-74,40.74,-73.99,6.5
40.78,-73.98,40.8,-73.97,8
0,0,0,0,11.5
40.78,-73.95,40.75,-73.98,11
40.74,-74,40.74,-73.98,6
40.73,-74,40.72,-74.02,7.5
40.74,-74,40.74,-73.99,7
40.74,-74.01,40.72,-74.01,8
40.72,-74.01,40.73,-73.99,9
40.73,-73.99,40.73,-73.98,7
40.72,-73.98,40.73,-74,7.5
40.74,-73.98,40.75,-73.99,8.5
40.71,-74.01,40.72,-73.99,8
40.72,-73.99,40.69,-73.98,13
40.78,-73.98,40.78,-73.96,6
40.8,-73.97,40.77,-73.96,11
40.76,-73.98,40.78,-73.96,9.5
40.73,-73.98,40.72,-73.99,5.5
40.72,-73.98,40.73,-73.98,4.5
40.73,-73.99,40.72,-73.99,9
40.72,-74.01,40.74,-74.01,9
40.76,-73.97,40.77,-73.95,7
40.7,-74.01,40.75,-73.98,15
40.74,-73.99,40.74,-74,5
40.77,-73.96,40.79,-73.98,9.5
40.77,-73.96,40.78,-73.96,6.5
40.73,-73.98,40.74,-73.99,8.5
40.77,-73.96,40.78,-73.94,7
40.73,-73.98,40.75,-73.98,13
40.77,-73.99,40.77,-73.99,4
40.76,-73.97,40.78,-73.95,7
40.71,-74,40.74,-73.98,11
40.73,-73.99,40.75,-73.98,10
40.76,-73.97,40.71,-74.01,22
40.77,-73.97,40.74,-73.98,13.5
40.77,-73.95,40.79,-73.98,9.5
40.74,-74.01,40.73,-73.98,9.5
40.76,-73.97,40.75,-73.98,5.5
40.76,-73.99,40.74,-74.01,11.5
40.77,-73.96,40.77,-73.96,4.5
40.79,-73.98,40.8,-73.97,5
40.74,-74,40.76,-73.99,9.5
40.75,-73.97,40.78,-73.95,10
40.76,-74,40.79,-73.97,14.5
40.77,-73.96,40.78,-73.95,6
40.76,-73.96,40.75,-73.98,9.5
40.75,-73.98,40.76,-73.97,7.5
40.79,-73.97,40.76,-73.97,13.5
40.74,-74,40.76,-73.98,15
40.74,-73.98,40.75,-73.98,7
40.82,-73.96,40.79,-73.95,11.5
40.79,-73.98,40.77,-73.96,11
40.73,-73.99,40.74,-74.01,11.5
40.74,-73.98,40.77,-73.96,14
40.76,-73.99,40.75,-73.97,12
40.78,-73.96,40.78,-73.97,6.5
40.8,-73.97,40.77,-73.95,11
40.79,-73.98,40.85,-73.93,19.5
0,0,0,0,10.5
40.78,-73.97,40.77,-73.95,9
40.74,-73.98,40.77,-73.96,10.5
40.74,-73.99,40.76,-73.99,16
40.73,-73.99,40.74,-74,6
40.75,-73.99,40.77,-73.95,18.5
0,0,0,0,12.5
40.73,-74,40.73,-74,4.5
40.76,-73.99,40.75,-73.99,9
40.74,-74,40.75,-73.99,8
40.75,-73.99,40.78,-73.98,13.5
40.78,-73.95,40.78,-73.98,11
40.75,-73.99,40.79,-73.97,23
40.79,-73.98,40.79,-73.97,5.5
40.78,-73.95,40.8,-73.97,9.5
40.77,-73.96,40.73,-73.99,22
40.77,-73.96,40.74,-73.99,12.5
40.71,-73.96,40.72,-73.96,5
40.72,-73.99,40.73,-74,10
40.77,-73.96,40.77,-73.95,6.5
40.78,-73.96,40.78,-73.98,10
40.78,-73.98,40.78,-73.95,11
40.77,-73.96,40.76,-73.98,6.5
40.77,-73.99,40.75,-74,10.5
40.75,-73.99,40.77,-73.99,11.5
40.74,-74,40.75,-74.01,5.5
40.79,-73.97,40.76,-73.99,11
40.75,-73.97,40.79,-73.98,17.5
40.73,-73.98,40.75,-74,11
40.75,-74,40.78,-73.98,13
40.75,-73.97,40.71,-73.99,13
40.76,-73.97,40.73,-73.99,9
0,0,0,0,6.5
40.78,-73.99,40.74,-74,15
40.76,-73.96,40.73,-73.99,11
40.78,-73.95,40.76,-73.96,7.5
40.74,-74,40.7,-74.01,10
40.74,-74.01,40.72,-74,14
40.74,-73.98,40.72,-73.99,10
40.76,-73.98,40.77,-73.99,11.5
40.73,-74,40.73,-73.99,7.5
40.75,-73.98,40.76,-74,14
40.78,-73.96,40.81,-73.95,11.5
40.75,-73.99,40.76,-73.97,11
40.78,-73.95,40.79,-73.98,9.5
40.77,-73.96,40.77,-73.98,10
40.77,-73.96,40.73,-73.98,11.5
40.74,-73.99,40.76,-73.98,12
40.73,-73.98,40.78,-73.95,14.5
40.72,-73.99,40.69,-73.97,16.5
40.77,-73.95,40.79,-73.97,8.5
40.74,-74,40.76,-74,11.5
40.72,-73.99,40.73,-74,8
40.74,-73.98,40.75,-74,9
40.77,-73.98,40.75,-73.99,13.5
40.71,-74.02,40.73,-74,8
40.75,-73.97,40.73,-73.99,9.5
40.74,-73.99,40.76,-73.96,9.5
40.78,-73.95,40.75,-73.97,8.5
40.72,-73.99,40.72,-74,8
40.74,-73.98,40.76,-73.97,9
40.77,-73.96,40.79,-73.97,8.5
40.79,-73.97,40.77,-73.98,5.5
40.76,-73.97,40.77,-73.96,5
40.75,-73.98,40.75,-74,8
40.73,-73.98,40.74,-73.96,11.5
40.8,-73.96,40.76,-73.97,12.5
40.75,-73.99,40.78,-73.95,14.5
40.73,-73.99,40.75,-74.01,9
40.75,-73.99,40.78,-73.95,13.5
40.7,-73.93,40.71,-73.94,8.5
40.73,-74,40.73,-73.99,6.5
40.79,-73.96,40.78,-73.95,10
40.75,-73.99,40.76,-73.98,4
40.78,-73.96,40.78,-73.98,7.5
40.72,-74.01,40.73,-73.99,9
40.8,-73.97,40.76,-73.96,16.5
40.73,-74,40.74,-73.98,9.5
0,0,0,0,15
40.79,-73.95,40.77,-73.95,9.5
40.72,-73.99,40.77,-73.95,15.5
40.76,-73.97,40.74,-73.98,9
40.75,-73.98,40.77,-73.96,9.5
40.75,-73.98,40.76,-74,11
40.71,-74,40.73,-74,8
40.78,-73.95,40.74,-73.98,16
40.73,-74,40.75,-73.97,11
40.73,-74.01,40.75,-73.98,14
40.76,-73.97,40.78,-73.98,10.5
40.73,-73.98,40.71,-74.01,11
40.75,-73.94,40.75,-73.94,4.5
40.77,-73.98,40.76,-73.99,11
40.73,-74,40.72,-74.01,9.5
40.77,-73.98,40.78,-73.98,5.5
40.77,-73.97,40.77,-73.95,6.5
40.77,-73.99,40.75,-73.96,11
40.79,-73.97,40.75,-73.98,12.5
40.74,-73.97,40.76,-73.98,9.5
40.77,-73.96,40.78,-73.96,5
40.73,-74.01,40.77,-73.99,13
40.8,-73.97,40.77,-73.98,10.5
40.79,-73.95,40.78,-73.95,7
40.76,-73.98,40.73,-73.99,16
40.69,-73.97,40.69,-73.98,5.5
40.76,-73.96,40.77,-73.96,6
40.66,-73.96,40.68,-73.95,7
40.72,-73.99,40.72,-73.99,11
40.79,-73.95,40.77,-73.95,9
40.79,-73.97,40.77,-73.96,8
40.79,-73.97,40.75,-74.01,16
40.76,-73.98,40.76,-73.96,6.5
40.8,-73.96,40.76,-73.99,11.5
40.79,-73.95,40.75,-73.99,14.5
40.78,-73.98,40.77,-73.96,8.5
40.75,-73.97,40.75,-73.97,4
40.72,-73.96,40.71,-73.95,8
40.76,-73.96,40.75,-73.99,14
40.74,-73.98,40.73,-73.99,7
40.79,-73.97,40.78,-73.95,8.5
40.74,-74.01,40.73,-73.98,11.5
40.76,-73.97,40.74,-73.99,10
40.76,-73.96,40.74,-73.98,8.5
40.73,-73.98,40.75,-73.99,9
40.74,-73.99,40.73,-73.99,6
40.77,-73.97,40.79,-73.95,7.5
40.72,-73.98,40.77,-73.91,27
40.74,-73.99,40.78,-73.95,14
40.86,-73.93,40.81,-73.94,14
40.73,-74,40.74,-74,9
40.75,-73.98,40.76,-73.98,9
40.78,-73.98,40.8,-73.97,6.5
40.77,-73.96,40.75,-73.98,6.5
40.74,-73.98,40.72,-73.99,6.5
40.74,-73.99,40.75,-73.98,6.5
40.78,-73.95,40.76,-73.96,6.5
40.78,-73.96,40.79,-73.97,6.5
40.73,-74,40.73,-73.99,6.5
40.77,-73.96,40.78,-73.96,5
40.74,-73.99,40.75,-73.97,6.5
40.72,-74,40.73,-74,6.5
40.74,-74,40.75,-73.99,6.5
40.71,-74.01,40.72,-74,5
40.72,-73.99,40.72,-73.99,4
40.78,-73.96,40.79,-73.95,4
40.78,-73.95,40.77,-73.96,6.5
40.76,-74,40.75,-73.99,6.5
40.78,-73.96,40.79,-73.97,5
40.78,-73.95,40.77,-73.96,4
40.75,-73.97,40.76,-73.96,4
40.73,-73.99,40.74,-73.98,6.5
40.74,-74,40.73,-74,6.5
40.73,-73.99,40.74,-73.98,6.5
40.74,-74.01,40.72,-74,16
40.8,-73.97,40.79,-73.97,6.5
40.76,-74,40.77,-73.99,6.5
40.75,-74,40.73,-73.99,6.5
40.75,-73.98,40.75,-73.99,6.5
40.79,-73.97,40.8,-73.97,6.5
40.73,-73.99,40.72,-73.99,6.5
40.76,-73.97,40.77,-73.96,6.5
40.74,-73.98,40.75,-73.99,6.5
40.77,-73.95,40.77,-73.96,6.5
40.74,-74,40.75,-74,6.5
40.75,-73.98,40.74,-73.97,6.5
40.79,-73.98,40.81,-73.97,6.5
40.8,-73.97,40.78,-73.98,6.5
40.72,-73.99,40.73,-73.99,6.5
40.78,-73.98,40.79,-73.98,6.5
40.73,-74,40.73,-74,6.5
40.73,-73.98,40.72,-73.99,6.5
40.74,-73.98,40.75,-73.97,6.5
40.73,-73.99,40.73,-74,6.5
40.76,-73.97,40.77,-73.95,6.5
40.77,-73.98,40.76,-73.97,6.5
40.79,-73.97,40.8,-73.97,6.5
40.77,-73.96,40.76,-73.97,6.5
40.74,-74,40.73,-74,5
40.75,-73.98,40.73,-73.99,6.5
40.73,-73.98,40.72,-73.98,4
40.73,-74,40.71,-74.01,6.5
40.74,-73.98,40.73,-73.98,6.5
40.78,-73.95,40.76,-73.97,6.5
40.77,-73.97,40.75,-73.97,6.5
40.73,-74,40.73,-73.99,6.5
40.74,-74,40.73,-74,5
40.74,-73.98,40.75,-73.99,5
40.73,-74,40.73,-73.99,6.5
40.77,-73.97,40.76,-73.96,6.5
40.74,-73.99,40.73,-73.98,6.5
40.75,-73.99,40.74,-73.99,6.5
40.75,-73.98,40.73,-73.99,6.5
40.79,-73.97,40.79,-73.98,5
40.74,-73.99,40.74,-74.01,6.5
40.73,-73.99,40.74,-74,6.5
40.75,-74,40.74,-73.99,6.5
40.73,-74,40.73,-73.99,6.5
40.82,-73.95,40.82,-73.94,6.5
40.78,-73.95,40.76,-73.96,6.5
40.73,-74,40.72,-74.01,6.5
40.79,-73.98,40.8,-73.97,6.5
0,0,0,0,6.5
40.75,-73.99,40.74,-73.99,6.5
40.75,-73.98,40.75,-73.97,6.5
40.77,-73.98,40.78,-73.98,6.5
40.79,-73.97,40.8,-73.97,6.5
40.8,-73.97,40.81,-73.96,6.5
40.73,-74,40.72,-74,6.5
40.71,-73.95,40.71,-73.93,6.5
40.76,-73.96,40.78,-73.95,6.5
40.72,-74.01,40.71,-74.01,6.5
40.73,-73.99,40.74,-73.98,6.5
40.73,-73.99,40.74,-73.98,5
40.74,-74.01,40.73,-73.99,6.5
40.78,-73.95,40.76,-73.96,6.5
40.73,-74,40.72,-73.99,6.5
40.75,-73.99,40.74,-73.98,6.5
40.79,-73.98,40.8,-73.97,5
40.74,-74,40.73,-73.99,6.5
40.78,-73.98,40.79,-73.97,6.5
40.75,-73.98,40.75,-73.98,5
40.72,-73.99,40.73,-73.98,6.5
40.74,-73.99,40.73,-73.99,6.5
40.76,-73.99,40.77,-73.99,6.5
40.74,-74.01,40.73,-74,6.5
40.72,-73.98,40.74,-73.98,6.5
40.72,-73.99,40.73,-73.98,6.5
40.77,-73.96,40.78,-73.96,5
40.76,-73.92,40.76,-73.92,4
40.76,-73.97,40.77,-73.96,5
40.73,-74,40.73,-73.99,6.5
40.76,-73.97,40.77,-73.96,5
40.77,-73.96,40.79,-73.94,6.5
40.75,-73.99,40.74,-74,4
40.79,-73.97,40.79,-73.95,5
40.74,-73.98,40.75,-73.99,6.5
40.76,-73.97,40.75,-73.98,6.5
40.76,-74,40.75,-74,6.5
40.72,-73.99,40.72,-73.98,6.5
40.74,-73.99,40.74,-73.99,6.5
40.78,-73.98,40.79,-73.97,5.5
40.73,-73.98,40.73,-73.98,6.5
40.75,-73.99,40.74,-74.01,6.5
40.78,-73.98,40.77,-73.98,6.5
40.73,-73.99,40.75,-73.98,6.5
40.8,-73.97,40.79,-73.98,6.5
40.74,-74.01,40.73,-74,6.5
40.78,-73.96,40.78,-73.95,5
40.74,-74,40.73,-74,6.5
40.79,-73.97,40.79,-73.95,6.5
40.75,-73.99,40.75,-73.99,5
40.74,-74.01,40.73,-73.99,6.5
40.79,-73.98,40.78,-73.98,5
40.78,-73.97,40.78,-73.98,5
40.75,-73.98,40.74,-73.98,6.5
40.74,-73.98,40.75,-73.99,6.5
40.74,-73.99,40.73,-73.98,6.5
40.74,-74,40.75,-74,5
40.73,-74,40.73,-74.01,4
40.74,-73.99,40.74,-73.98,6.5
40.72,-74,40.72,-74,6.5
40.74,-73.98,40.76,-73.97,6.5
40.79,-73.95,40.8,-73.95,6.5
40.71,-74.02,40.7,-74.01,6.5
40.73,-73.98,40.73,-74,6.5
40.74,-73.98,40.75,-73.98,5
40.71,-73.95,40.72,-73.94,6.5
40.75,-73.98,40.75,-73.98,6.5
40.74,-73.99,40.73,-73.98,6.5
40.73,-73.98,40.74,-73.99,6.5
40.77,-73.96,40.76,-73.96,6.5
40.73,-73.95,40.73,-73.96,4
40.76,-73.99,40.76,-74,6.5
40.76,-73.96,40.76,-73.98,6.5
40.76,-73.97,40.77,-73.95,6.5
40.77,-73.99,40.76,-73.99,6.5
40.73,-73.99,40.73,-73.98,4
40.74,-73.99,40.74,-73.97,6.5
40.72,-73.98,40.74,-74,6.5
40.75,-73.98,40.76,-73.97,6.5
40.73,-73.98,40.74,-73.98,6.5
40.74,-73.99,40.75,-73.98,6.5
40.74,-74.01,40.73,-74,6.5
40.76,-74,40.75,-73.99,6.5
40.73,-74,40.74,-73.98,6.5
40.74,-73.98,40.73,-73.99,6.5
40.7,-74.02,40.72,-74.01,6.5
40.75,-73.99,40.74,-73.98,6.5
40.76,-73.98,40.76,-73.96,6.5
40.75,-73.99,40.74,-74,4
40.73,-74.01,40.75,-74,6.5
40.71,-73.94,40.7,-73.93,6.5
40.76,-73.96,40.77,-73.95,6.5
40.73,-73.95,40.72,-73.94,6.5
40.71,-73.95,40.71,-73.97,6.5
40.73,-74,40.72,-73.99,6.5
40.74,-73.99,40.73,-73.99,6.5
40.72,-73.99,40.73,-73.97,6.5
40.77,-73.96,40.76,-73.97,6.5
40.72,-74.01,40.71,-74.01,6.5
40.74,-74.01,40.75,-74,6.5
40.74,-73.99,40.74,-73.98,6.5
40.73,-73.99,40.75,-73.97,6.5
40.74,-73.98,40.73,-73.98,6.5
40.74,-73.99,40.75,-73.98,6.5
40.74,-74,40.73,-73.99,6.5
40.75,-73.98,40.76,-73.97,6.5
40.72,-74,40.73,-73.99,6.5
40.74,-73.99,40.73,-74.01,6.5
40.73,-74,40.72,-74.01,6.5
40.73,-73.99,40.73,-74,6.5
40.76,-74,40.77,-73.99,6.5
40.76,-73.98,40.76,-73.97,6.5
40.79,-73.97,40.8,-73.96,6.5
40.73,-74,40.73,-73.99,6.5
40.76,-73.98,40.76,-73.96,6.5
